# id:11-22--11
0.06,0.88,-0.73974927095059
-0.23,-0.49,0.73238989412862
0.6,-0.68,1.4325779708978
-0.98,0.18,2.0221413975549
0.37,0.73,-0.53781286395265
-0.02,-0.03,0.062960681671703
-0.87,-0.45,2.0491436658584
-0.7,-0.86,2.1816809395541
-0.46,0.97,-0.25724654325224
0.78,0,1.1158348953603
-0.95,0.86,0.62397914236103
-0.19,-0.73,0.84996232725342
0.94,-0.69,2.267193989731
-0.19,-0.66,0.58629518247658
-0.7,-0.17,1.0918298473073
0.18,0.37,-0.30463922928689
-0.3,0.95,-0.93863981278263
0.88,-0.7,2.1879086587644
-0.73,0.9,0.0075156588804068
0.48,0.64,-0.38001405876018
0.62,-0.55,1.4834499180027
-0.39,0.76,-0.63668525757157
0.01,-0.08,-0.04365353031429
0.91,0.55,1.1319702757491
-0.12,0.68,-0.4957286897975
-0.45,-0.06,0.23904833231221
0.53,0.36,-0.11872033308582
0.21,0.47,-0.47500534207533
0.68,-0.98,2.3029191486101
0.81,0.98,0.38131223956367
-0.15,-0.01,-0.35173300845674
0.34,0.55,-0.071125801964853
-0.07,0.22,-0.31275888065845
0.86,0.21,1.5286286447615
0.12,0.33,-0.35770140254306
-0.15,-0.26,0.6183929822744
0.79,0.46,0.96046447620937
-0.51,-0.21,0.59433526009737
-0.62,-0.61,1.2919614853962
-0.66,0.26,0.45261070988956
-0.94,-0.11,1.6568133593619
-0.8,0.6,0.71531962376517
-0.76,0.41,0.74580562685926
0.06,0.93,-0.88551504898601
0.44,-0.13,0.43333162757467
0.9,-0.71,2.1642673760142
0.86,0.24,1.5984129803632
0.85,-0.21,1.8385340256781
-0.55,0.7,-0.062523934622411
1,0.57,1.4318843883696
0.03,-0.15,0.070009537950862
-0.7,-0.18,0.78876896517891
-0.69,-0.2,1.0178406876912
0.61,-0.31,0.73515685387537
0.19,0.96,-0.9183631541156
0.96,0.26,1.7829906742346
-0.16,-0.85,0.91481357492064
-0.15,0.09,-0.087971186627086
0.57,0.91,-0.18774019377193
0.02,0.01,-0.085858603266526
-0.22,-0.09,0.0034137958956275
0.3,-0.37,0.20485706519888
-0.85,0.14,1.4740512182816
0.43,-0.4,0.77108284304634
-0.17,0.43,-0.050279845906101
-0.83,0.87,0.82091908221964
-0.73,-0.52,1.929941602462
-0.32,-0.42,1.0288353192552
0.28,-0.71,0.89237788230321
0.28,-0.54,0.92144831405364
-0.76,0.23,1.4186540456024
0.73,0.09,1.1465307669441
0.39,-0.42,0.5562336279932
-0.82,-0.05,1.3978134232369
-0.52,0.2,0.078401473610155
0.96,0.27,1.5122318538532
-0.89,0.26,0.87933515115433
0.9,-0.74,2.3151686815039
-0.61,0.32,0.42109232476282
-0.13,0.23,-0.28622186981022
-0.25,0.04,-0.12310984147687
0.09,0.02,0.19626627895654
0.52,0.77,-0.312153543119
0.6,-0.21,1.011729683366
-0.95,-0.12,2.1186747038093
0.26,-0.71,0.88150735323166
-0.9,-0.01,1.6535967122803
0.39,0.49,-0.077109983048914
0.57,0.57,0.12531674093589
-0.56,-0.95,1.5813359667652
-0.24,-0.6,0.51413393946225
0.32,-0.13,0.52809358908185
0.67,0.21,0.66317163893044
0.14,-0.95,0.55533641824661
-0.47,-1,1.2871041349286
0.28,0.28,0.13265576278967
0.04,-0.63,0.38571723261109
-0.7,-0.44,1.5122750561474
-0.87,0.91,0.48907733098547
0.36,-0.81,1.2668422505743
-0.22,-0.38,0.48331071601371
-0.52,-0.12,0.57519195313743
0.61,0.88,-0.20605690586475
-0.63,0.17,0.90231078779161
0.44,-0.18,0.39240275899812
0.22,-0.81,1.1889006928959
0.23,-0.47,0.27111015223215
0.07,-0.11,0.3922864511622
0.75,-0.8,1.8166867324342
-0.05,-0.73,0.59660164300682
-0.8,-0.78,1.8865499810416
0.56,0.25,0.50143366318424
-0.41,0.87,-0.55593884713326
0.82,-0.27,1.7020633542442
0.77,0.17,1.0493413551197
-0.08,-0.46,0.046264710155122
0.79,0.41,0.97213316435318
0.43,0.39,0.21912370010288
0.28,0.81,-0.72756729901344
-0.44,-0.28,0.58904288520909
-0.37,0.78,-0.33391234723227
-0.08,0.86,-0.58071006295789
-0.7,0.99,-0.13783280851506
-0.25,-0.96,1.2257592459587
-0.81,0.7,0.47588734137454
-0.68,-0.6,1.548882431355
0.92,0.89,0.47629792179605
0.66,-0.49,1.5983479478187
0.75,0.47,0.8256597228305
0.25,0.51,-0.60808028829726
-0.36,-0.84,0.97396065433482
-0.95,-0.57,2.4641308183001
